Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
528,CA-2021-000273,2/11/2021,2/14/2021,First Class,CG-16655,Harold Pawlan,Corporate,United States,San Francisco,California,76131,West,OFF-BIN-62350,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,350.04,6,0.05,36.09
529,CA-2021-000273,2/11/2021,2/14/2021,First Class,CG-16655,Harold Pawlan,Corporate,United States,San Francisco,California,55352,West,OFF-BIN-44640,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binder,139.15,5,0.2,-12.73
530,CA-2021-000274,11/8/2021,11/14/2021,Standard Class,CG-39342,Sylvia Foulston,Consumer,United States,Tucson,Arizona,16700,West,TEC-PHO-80474,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,1339.55,3,0.2,-54.65
531,CA-2021-000275,2/25/2021,2/26/2021,Same Day,CG-27816,Irene Maddox,Corporate,United States,Aurora,Colorado,12592,West,OFF-STO-21981,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,317.87,4,0.1,21.94
532,CA-2021-000275,2/25/2021,2/26/2021,Same Day,CG-27816,Irene Maddox,Corporate,United States,Aurora,Colorado,93012,West,OFF-BIN-11117,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binder,322.89,7,0.1,9.2
533,CA-2021-000276,1/4/2021,1/7/2021,First Class,CG-46478,Jim Mitchum,Corporate,United States,Worcester,Massachusetts,37293,East,TEC-COP-48770,Technology,Copiers,Canon imageCLASS D320 Copier,3685.18,1,0.05,860.25
534,CA-2021-000276,1/4/2021,1/7/2021,First Class,CG-46478,Jim Mitchum,Corporate,United States,Worcester,Massachusetts,99502,East,TEC-MAC-19444,Technology,Machines,Brother Fax Machine 775,4683.29,6,0.05,130.24
535,CA-2021-000277,7/3/2021,7/4/2021,Same Day,CG-40993,Harold Pawlan,Consumer,United States,Shreveport,Louisiana,85585,South,FUR-CHA-15365,Furniture,Chairs,Global Leather Executive Chair,1661.8,3,0.15,-146.27
536,CA-2021-000277,7/3/2021,7/4/2021,Same Day,CG-40993,Harold Pawlan,Consumer,United States,Shreveport,Louisiana,37456,South,OFF-STO-71265,Office Supplies,Storage,Storex Industrial Stacking Drawer/Organizer,622.91,7,0.2,-2.35
537,CA-2021-000278,4/7/2021,4/11/2021,Second Class,CG-49082,Gary McGarr,Corporate,United States,Montgomery,Alabama,15016,South,TEC-ACC-90041,Technology,Accessories,Targus Ultralife Rolling Laptop Case,225.77,2,0.1,25.6
538,CA-2021-000279,7/11/2021,7/14/2021,First Class,CG-61119,Yana Sorensen,Consumer,United States,Eugene,Oregon,45577,West,TEC-PHO-76350,Technology,Phones,Samsung Galaxy Tab 4 (10.1"),1092.98,3,0.2,26.78
539,CA-2021-000279,7/11/2021,7/14/2021,First Class,CG-61119,Yana Sorensen,Consumer,United States,Eugene,Oregon,65878,West,OFF-BIN-32950,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,52.56,2,0.2,-4.94
540,CA-2021-000280,12/24/2021,12/27/2021,Second Class,CG-74829,Jim Mitchum,Home Office,United States,Colorado Springs,Colorado,61024,West,TEC-MAC-65867,Technology,Machines,Hewlett-Packard LaserJet 3310 Copier,6072.6,6,0.05,-138.9
541,CA-2021-000280,12/24/2021,12/27/2021,Second Class,CG-74829,Jim Mitchum,Home Office,United States,Colorado Springs,Colorado,32973,West,OFF-BIN-77392,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks,100.14,3,0.3,-12.3
542,CA-2021-000281,12/22/2021,12/28/2021,Standard Class,CG-63054,Rick Bensley,Home Office,United States,Seattle,Washington,11524,West,TEC-ACC-42607,Technology,Accessories,Kensington Spin Drive Portable USB Drive,70.96,1,0.2,6.62
543,CA-2021-000282,7/11/2021,7/15/2021,Second Class,CG-87186,Andrew Allen,Home Office,United States,Newark,New Jersey,70306,East,FUR-BOO-49694,Furniture,Bookcases,Bush Westfield Collection Bookcases,267.5,1,0.25,-57.83
544,CA-2021-000282,7/11/2021,7/15/2021,Second Class,CG-87186,Andrew Allen,Home Office,United States,Newark,New Jersey,53923,East,TEC-PHO-57862,Technology,Phones,Cisco SPA 501G IP Phone,474,1,0.05,44.27
545,CA-2021-000283,1/17/2021,1/22/2021,Standard Class,CG-50357,Bill Donatelli,Corporate,United States,Tucson,Arizona,44585,West,OFF-PAP-40607,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,172,5,0.15,17.24
546,CA-2021-000283,1/17/2021,1/22/2021,Standard Class,CG-50357,Bill Donatelli,Corporate,United States,Tucson,Arizona,97420,West,FUR-FUR-78583,Furniture,Furnishings,Seth Thomas 6" Globe Clock,106.99,2,0.15,0.13
547,CA-2021-000284,1/28/2021,1/29/2021,Same Day,CG-28206,Harold Pawlan,Corporate,United States,New Haven,Connecticut,77980,East,TEC-ACC-33960,Technology,Accessories,Targus Ultralife Rolling Laptop Case,739.32,6,0.1,75.89
548,CA-2021-000284,1/28/2021,1/29/2021,Same Day,CG-28206,Harold Pawlan,Corporate,United States,New Haven,Connecticut,64990,East,TEC-ACC-84006,Technology,Accessories,Targus Ultralife Rolling Laptop Case,709.13,6,0.1,97.28
549,CA-2021-000284,1/28/2021,1/29/2021,Same Day,CG-28206,Harold Pawlan,Corporate,United States,New Haven,Connecticut,22862,East,OFF-APP-82135,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,407.79,2,0,46.44
550,CA-2021-000285,11/4/2021,11/10/2021,Standard Class,CG-69987,Susan Vittorino,Consumer,United States,Montgomery,Alabama,67051,South,TEC-COP-86662,Technology,Copiers,Xerox WorkCentre 3220 Multifunction Laser Printer,11233.98,6,0.15,1716.02
551,CA-2021-000285,11/4/2021,11/10/2021,Standard Class,CG-69987,Susan Vittorino,Consumer,United States,Montgomery,Alabama,57026,South,FUR-TAB-35465,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,2928.39,5,0.3,-993.09
552,CA-2021-000286,11/18/2021,11/24/2021,Standard Class,CG-36618,Rick Bensley,Corporate,United States,Tucson,Arizona,69706,West,OFF-PAP-40401,Office Supplies,Paper,Xerox 1967,106.44,5,0.2,1.55
553,CA-2021-000287,3/28/2021,3/28/2021,Same Day,CG-25771,Tom Ashbrook,Consumer,United States,Salem,Oregon,12031,West,OFF-PAP-84857,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,182.47,4,0.05,37.14
554,CA-2021-000287,3/28/2021,3/28/2021,Same Day,CG-25771,Tom Ashbrook,Consumer,United States,Salem,Oregon,29621,West,OFF-APP-58975,Office Supplies,Appliances,Holmes Replacement Filter for Air Purifier,862.65,7,0.15,-15.24
555,CA-2021-000287,3/28/2021,3/28/2021,Same Day,CG-25771,Tom Ashbrook,Consumer,United States,Salem,Oregon,93443,West,TEC-MAC-16271,Technology,Machines,Xerox WorkCentre 6505DN,6774.72,4,0.05,-267.44
556,CA-2021-000288,9/18/2021,9/19/2021,Same Day,CG-13413,Phillina Ober,Corporate,United States,Cleveland,Ohio,26673,Central,FUR-BOO-16027,Furniture,Bookcases,Atlantic Metals Mobile Heavy-Gauge Shelving Cart,1078.81,3,0.1,-110.02
557,CA-2021-000288,9/18/2021,9/19/2021,Same Day,CG-13413,Phillina Ober,Corporate,United States,Cleveland,Ohio,73663,Central,TEC-PHO-72020,Technology,Phones,Apple iPhone SE (2nd Generation),2499.96,5,0.15,16.19
558,CA-2021-000288,9/18/2021,9/19/2021,Same Day,CG-13413,Phillina Ober,Corporate,United States,Cleveland,Ohio,57263,Central,TEC-PHO-57025,Technology,Phones,Apple iPhone SE (2nd Generation),525.53,1,0.1,66.98
559,CA-2021-000289,11/16/2021,11/19/2021,First Class,CG-10419,Karen Ferguson,Corporate,United States,Mesa,Arizona,17912,West,OFF-APP-32259,Office Supplies,Appliances,Holmes Replacement Filter for Air Purifier,94.12,1,0.15,2.16
560,CA-2021-000289,11/16/2021,11/19/2021,First Class,CG-10419,Karen Ferguson,Corporate,United States,Mesa,Arizona,62715,West,FUR-CHA-37271,Furniture,Chairs,Office Star Executive High Back Chair,2529.68,5,0.1,-116.09
561,CA-2021-000290,6/8/2021,6/8/2021,Same Day,CG-38273,Sean O'Donnell,Home Office,United States,Denver,Colorado,14629,West,TEC-PHO-89468,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,733,2,0.15,37.15
562,CA-2021-000291,3/25/2021,3/28/2021,Second Class,CG-24770,Darrin Van Huff,Corporate,United States,Rockford,Illinois,75690,Central,TEC-MAC-18448,Technology,Machines,Ativa V4110MDD Shredder,2938.78,2,0.1,-325.44
563,CA-2021-000292,6/10/2021,6/10/2021,Same Day,CG-93454,Irene Maddox,Corporate,United States,Worcester,Massachusetts,38858,East,TEC-COP-41252,Technology,Copiers,Sharp Wireless All-In-One Inkjet Printer,12586.51,6,0.05,2701.24
564,CA-2021-000293,12/23/2021,12/26/2021,Second Class,CG-41436,Randall Shilling,Home Office,United States,Birmingham,Alabama,27015,South,TEC-ACC-67948,Technology,Accessories,Plantronics CS50 Wireless Headset System,602.57,6,0.15,78.37
565,CA-2021-000293,12/23/2021,12/26/2021,Second Class,CG-41436,Randall Shilling,Home Office,United States,Birmingham,Alabama,22649,South,TEC-ACC-69458,Technology,Accessories,Logitech MK550 Wireless Wave Keyboard and Mouse Bundle,561.77,6,0,135.22
566,CA-2021-000294,9/7/2021,9/7/2021,Same Day,CG-63464,Maria Bertelson,Consumer,United States,Raleigh,North Carolina,57071,South,TEC-PHO-55103,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,3368.33,6,0.05,252.11
567,CA-2021-000294,9/7/2021,9/7/2021,Same Day,CG-63464,Maria Bertelson,Consumer,United States,Raleigh,North Carolina,68387,South,TEC-ACC-28694,Technology,Accessories,Plantronics CS50 Wireless Headset System,817.89,6,0.2,35.28
568,CA-2021-000294,9/7/2021,9/7/2021,Same Day,CG-63464,Maria Bertelson,Consumer,United States,Raleigh,North Carolina,62503,South,OFF-SUP-34826,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,246.91,4,0.3,-58.77
569,CA-2021-000295,12/9/2021,12/13/2021,Second Class,CG-76629,Sean O'Donnell,Corporate,United States,Boston,Massachusetts,17508,East,TEC-COP-20224,Technology,Copiers,Hewlett Packard LaserJet 1010,14390.63,7,0.15,1624.31
570,CA-2021-000295,12/9/2021,12/13/2021,Second Class,CG-76629,Sean O'Donnell,Corporate,United States,Boston,Massachusetts,57466,East,TEC-COP-86515,Technology,Copiers,Hewlett Packard LaserJet 1010,12235.04,6,0,3101.93
571,CA-2021-000295,12/9/2021,12/13/2021,Second Class,CG-76629,Sean O'Donnell,Corporate,United States,Boston,Massachusetts,65707,East,FUR-BOO-43828,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,367.49,1,0.4,-181.67
572,CA-2021-000296,1/19/2021,1/22/2021,First Class,CG-20422,Irene Maddox,Corporate,United States,Springfield,Massachusetts,22932,East,OFF-ART-98145,Office Supplies,Art,Boston 1645 Pencil Sharpener,79.09,2,0.15,6.38
573,CA-2021-000296,1/19/2021,1/22/2021,First Class,CG-20422,Irene Maddox,Corporate,United States,Springfield,Massachusetts,41900,East,FUR-FUR-26371,Furniture,Furnishings,Tensor "Midnight Black" Torchiere Floor Lamp,112.2,1,0.05,16.25
574,CA-2021-000297,5/23/2021,5/23/2021,Same Day,CG-49576,Phillina Ober,Consumer,United States,Denver,Colorado,16263,West,OFF-PAP-86170,Office Supplies,Paper,Xerox 4200 Series Multi-Use Copy Paper,47.29,1,0.15,5.36
575,CA-2021-000297,5/23/2021,5/23/2021,Same Day,CG-49576,Phillina Ober,Consumer,United States,Denver,Colorado,34069,West,OFF-SUP-70388,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,149.54,3,0.1,-18.43
576,CA-2021-000298,10/3/2021,10/7/2021,Second Class,CG-33018,Nora Preis,Consumer,United States,Nashville,Tennessee,59973,South,TEC-PHO-89693,Technology,Phones,Apple iPhone SE (2nd Generation),1872.4,4,0.15,-15.54
577,CA-2021-000298,10/3/2021,10/7/2021,Second Class,CG-33018,Nora Preis,Consumer,United States,Nashville,Tennessee,86204,South,OFF-BIN-36426,Office Supplies,Binders,Wilson Jones Heavy Gauge Vinyl View Binder,187.24,6,0.05,11.3
578,CA-2021-000298,10/3/2021,10/7/2021,Second Class,CG-33018,Nora Preis,Consumer,United States,Nashville,Tennessee,88956,South,FUR-FUR-54726,Furniture,Furnishings,Deflect-o Superior Image Shower Guard Locking Tabletop Display,539.04,7,0.1,36.79
579,CA-2021-000299,2/25/2021,2/27/2021,First Class,CG-40810,Harold Pawlan,Corporate,United States,Virginia Beach,Virginia,21815,East,FUR-FUR-20839,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,540.23,5,0.1,35.47
580,CA-2021-000299,2/25/2021,2/27/2021,First Class,CG-40810,Harold Pawlan,Corporate,United States,Virginia Beach,Virginia,68686,East,TEC-MAC-57103,Technology,Machines,Xerox WorkCentre 6505DN,6688.98,6,0.05,-513.23
581,CA-2021-000300,7/8/2021,7/10/2021,First Class,CG-38848,Yana Sorensen,Consumer,United States,Richmond,Virginia,55513,East,FUR-CHA-74326,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chair,232.8,1,0.1,-11.12
582,CA-2021-000300,7/8/2021,7/10/2021,First Class,CG-38848,Yana Sorensen,Consumer,United States,Richmond,Virginia,66864,East,FUR-BOO-47134,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase in Fawn Finish,1167.79,5,0.25,-224.54
583,CA-2021-000300,7/8/2021,7/10/2021,First Class,CG-38848,Yana Sorensen,Consumer,United States,Richmond,Virginia,37565,East,FUR-CHA-82476,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,3058.3,7,0.15,-284.57
584,CA-2021-000301,8/7/2021,8/7/2021,Same Day,CG-78919,Andrew Allen,Consumer,United States,Baton Rouge,Louisiana,59590,South,TEC-MAC-88101,Technology,Machines,Brother Fax Machine 775,2329.33,2,0.15,-327.82
585,CA-2021-000301,8/7/2021,8/7/2021,Same Day,CG-78919,Andrew Allen,Consumer,United States,Baton Rouge,Louisiana,50489,South,TEC-COP-49547,Technology,Copiers,Hewlett Packard LaserJet 1010,15553.21,5,0.1,2274.14
586,CA-2021-000302,7/12/2021,7/17/2021,Standard Class,CG-26824,Jim Mitchum,Consumer,United States,Jersey City,New Jersey,48282,East,FUR-BOO-47271,Furniture,Bookcases,Sauder Cornerstone Collection Bookcase,855.9,2,0.3,-226.19
587,CA-2021-000302,7/12/2021,7/17/2021,Standard Class,CG-26824,Jim Mitchum,Consumer,United States,Jersey City,New Jersey,66865,East,OFF-FAS-12115,Office Supplies,Fasteners,Staples in Misc. Colors,48.04,3,0.05,13.48
588,CA-2021-000302,7/12/2021,7/17/2021,Standard Class,CG-26824,Jim Mitchum,Consumer,United States,Jersey City,New Jersey,35170,East,TEC-PHO-80881,Technology,Phones,GE 30524EE4 Dect 6.0 Cordless Phone,2476.41,4,0.1,260.26
589,CA-2021-000303,9/26/2021,9/27/2021,Same Day,CG-99649,Alejandro Grove,Consumer,United States,Virginia Beach,Virginia,41222,East,TEC-MAC-47835,Technology,Machines,Xerox WorkCentre 6505DN,2342.86,3,0.1,-261.87
590,CA-2021-000303,9/26/2021,9/27/2021,Same Day,CG-99649,Alejandro Grove,Consumer,United States,Virginia Beach,Virginia,73665,East,FUR-CHA-12734,Furniture,Chairs,Safco PlanMaster High-Back Chair,3204.52,6,0.2,-241.83
591,CA-2021-000303,9/26/2021,9/27/2021,Same Day,CG-99649,Alejandro Grove,Consumer,United States,Virginia Beach,Virginia,91859,East,FUR-CHA-92828,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,2389.7,7,0,180.68
592,CA-2021-000304,7/14/2021,7/20/2021,Standard Class,CG-98840,Susan Vittorino,Consumer,United States,Cincinnati,Ohio,31358,Central,FUR-TAB-72021,Furniture,Tables,Harmonics Envision Training Table,1093.1,2,0.4,-611.34
593,CA-2021-000304,7/14/2021,7/20/2021,Standard Class,CG-98840,Susan Vittorino,Consumer,United States,Cincinnati,Ohio,19500,Central,OFF-ART-28457,Office Supplies,Art,Boston 1645 Pencil Sharpener,128.97,4,0.1,19.29
594,CA-2021-000305,12/30/2021,1/4/2022,Standard Class,CG-17567,Irene Maddox,Home Office,United States,Dallas,Texas,15428,Central,OFF-SUP-52924,Office Supplies,Supplies,Fiskars Folding Scissors,226.26,4,0.25,-60.49
595,CA-2021-000305,12/30/2021,1/4/2022,Standard Class,CG-17567,Irene Maddox,Home Office,United States,Dallas,Texas,57401,Central,OFF-LAB-87033,Office Supplies,Labels,Avery Laser Address Labels,146.49,7,0.05,40.21
596,CA-2021-000305,12/30/2021,1/4/2022,Standard Class,CG-17567,Irene Maddox,Home Office,United States,Dallas,Texas,22713,Central,OFF-ENV-23990,Office Supplies,Envelopes,Jiffy Kraft Padded Mailers,125.14,6,0.1,19.68
597,CA-2021-000306,12/20/2021,12/23/2021,Second Class,CG-17914,Maria Bertelson,Home Office,United States,Phoenix,Arizona,23109,West,OFF-ART-72326,Office Supplies,Art,Boston 1645 Pencil Sharpener,23.72,1,0.15,2.02
598,CA-2021-000306,12/20/2021,12/23/2021,Second Class,CG-17914,Maria Bertelson,Home Office,United States,Phoenix,Arizona,83506,West,OFF-BIN-72183,Office Supplies,Binders,GBC Standard Thermo-Bind Covers,146.6,3,0.2,-17.1
599,CA-2021-000307,10/18/2021,10/23/2021,Standard Class,CG-95857,Sylvia Foulston,Consumer,United States,St. Louis,Missouri,26840,Central,TEC-PHO-61165,Technology,Phones,Apple iPhone SE (2nd Generation),299.22,1,0.05,42.83
600,CA-2021-000307,10/18/2021,10/23/2021,Standard Class,CG-95857,Sylvia Foulston,Consumer,United States,St. Louis,Missouri,25820,Central,OFF-BIN-64027,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binder,256.17,5,0,26.51
601,CA-2021-000307,10/18/2021,10/23/2021,Standard Class,CG-95857,Sylvia Foulston,Consumer,United States,St. Louis,Missouri,55891,Central,FUR-CHA-59832,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chair,2332.95,5,0.05,-37.42
602,CA-2021-000308,12/7/2021,12/10/2021,First Class,CG-20235,Julia West,Home Office,United States,Reno,Nevada,28955,West,OFF-APP-58771,Office Supplies,Appliances,KitchenAid 5-Speed Ultra Power Blender,186.28,2,0.15,9.28
603,CA-2021-000308,12/7/2021,12/10/2021,First Class,CG-20235,Julia West,Home Office,United States,Reno,Nevada,20233,West,FUR-FUR-96089,Furniture,Furnishings,Eldon Expressions Desk Accessories Collection,548.77,5,0.2,-9.11
604,CA-2021-000308,12/7/2021,12/10/2021,First Class,CG-20235,Julia West,Home Office,United States,Reno,Nevada,76313,West,TEC-COP-96708,Technology,Copiers,Hewlett Packard LaserJet 1010,12474.38,3,0.15,2183.8
605,CA-2021-000309,3/19/2021,3/25/2021,Standard Class,CG-72968,Rick Bensley,Corporate,United States,San Antonio,Texas,64085,Central,TEC-MAC-35346,Technology,Machines,Brother Fax Machine 775,6057.7,6,0.15,-904.56
606,CA-2021-000310,2/15/2021,2/16/2021,Same Day,CG-91146,Nora Preis,Corporate,United States,Grand Rapids,Michigan,45054,Central,OFF-SUP-91186,Office Supplies,Supplies,Belkin 6 Outlet Metallic Surge Strip,295.99,6,0.3,-89.55
607,CA-2021-000311,1/4/2021,1/6/2021,First Class,CG-58004,Keith Dawkins,Corporate,United States,Norfolk,Virginia,75106,East,FUR-TAB-63783,Furniture,Tables,Chromcraft Bull-Nose Wood 48"x 24" Rectangular Table,2468.32,3,0.3,-1069.44
608,CA-2021-000311,1/4/2021,1/6/2021,First Class,CG-58004,Keith Dawkins,Corporate,United States,Norfolk,Virginia,75940,East,FUR-TAB-79868,Furniture,Tables,Global Adaptabilities Collection Flip Top Table,4123.33,5,0.25,-1336.83
609,CA-2021-000312,12/21/2021,12/24/2021,First Class,CG-68662,Karen Ferguson,Consumer,United States,Chicago,Illinois,75429,Central,OFF-BIN-98836,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binder,108.85,2,0.25,-10.35
610,CA-2021-000312,12/21/2021,12/24/2021,First Class,CG-68662,Karen Ferguson,Consumer,United States,Chicago,Illinois,63743,Central,OFF-ENV-49356,Office Supplies,Envelopes,Jiffy Kraft Padded Mailers,15.91,1,0.1,2.17
611,CA-2021-000312,12/21/2021,12/24/2021,First Class,CG-68662,Karen Ferguson,Consumer,United States,Chicago,Illinois,85691,Central,TEC-ACC-25216,Technology,Accessories,Plantronics CS50 Wireless Headset System,196.96,2,0.15,22.47
612,CA-2021-000313,7/16/2021,7/19/2021,First Class,CG-64851,Randall Shilling,Corporate,United States,Knoxville,Tennessee,90837,South,TEC-COP-44404,Technology,Copiers,Canon imageCLASS D320 Copier,11764.13,3,0.15,2098.06
613,CA-2021-000313,7/16/2021,7/19/2021,First Class,CG-64851,Randall Shilling,Corporate,United States,Knoxville,Tennessee,23027,South,TEC-COP-37263,Technology,Copiers,Sharp Wireless All-In-One Inkjet Printer,3035.61,1,0.15,551.14
614,CA-2021-000314,8/27/2021,8/30/2021,Second Class,CG-35330,Zuschuss Donatelli,Home Office,United States,Newark,New Jersey,10327,East,TEC-ACC-86495,Technology,Accessories,Kensington Spin Drive Portable USB Drive,108.58,1,0.15,12.32
615,CA-2021-000314,8/27/2021,8/30/2021,Second Class,CG-35330,Zuschuss Donatelli,Home Office,United States,Newark,New Jersey,44576,East,OFF-APP-90298,Office Supplies,Appliances,Cuisinart SM-50BC 5.5 Quart Stand Mixer,1108.27,7,0.1,-9.54
616,CA-2021-000315,8/20/2021,8/21/2021,Same Day,CG-28207,Ken Black,Corporate,United States,New Haven,Connecticut,13177,East,OFF-STO-28247,Office Supplies,Storage,Tennsco Steel Storage Cabinet,386,7,0.1,15.72
617,CA-2021-000315,8/20/2021,8/21/2021,Same Day,CG-28207,Ken Black,Corporate,United States,New Haven,Connecticut,47600,East,OFF-SUP-52883,Office Supplies,Supplies,World War II Commemoration Comm.,235.53,7,0,0.75
618,CA-2021-000316,3/2/2021,3/7/2021,Standard Class,CG-11583,Phillina Ober,Consumer,United States,Eugene,Oregon,41350,West,TEC-COP-28651,Technology,Copiers,Sharp Wireless All-In-One Inkjet Printer,13720.08,4,0.1,3101.32
619,CA-2021-000317,10/28/2021,10/31/2021,First Class,CG-39799,Randall Shilling,Corporate,United States,Rochester,Minnesota,51367,Central,FUR-TAB-47307,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,3535.06,6,0.35,-1962.62
